post_id	title	benefit_text	gor_sa_har_text	featured_image_url	featured_image_path
287033	Jordgubbar och mango med vit chokladkräm	En fräsch och söt dessert med antioxidantrika jordgubbar, näringsrik mango och krämig vit chokladkräm.	Skär mango i bitar, dela jordgubbar och lägg på ett fat. Smält vit choklad i en skål i mikron. Blanda ner philadelphiaost. Klicka på chokladkräm på fatet och dekorera med en myntakvist.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_5162.jpg	data/images/Jordgubbar och mango med vit chokladkram.jpg
287031	Asiatiska köttbullar med nudelsallad	En perfekt balanserad och hälsosam måltid med både protein och färgstarka grönsaker!	Börja med att göra nudelsalladen. Koka glasnudlar enligt anvisningen på förpackningen. Häll av vattnet och skölj i kallt vatten. Finhacka chili. Strimla purjolök. Skala och riv vitlök och ingefära. Skär paprika och sockerärtor i strimlor. Skala och skär moroten i strimlor. Hetta upp en stekpanna med olja och lägg ner chili, ingefära, vitlök, purjolök och alla grönsaker i någon minut. Häll på teriyakisås och smaka av med salt och peppar. Ställ åt sidan och blanda ner nudlarna. Finhacka chili och purjolök till köttbullarna. Skala och riv vitlök och ingefära. Blanda alla ingredienser till köttbullarna i en bunke. Forma till små bollar. Hetta upp en stekpanna med rapsolja och stek i några minuter. Lägg upp nudlarna i en skål och servera med köttbullarna. Toppa med färsk koriander.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_7543.jpg	data/images/Asiatiska kottbullar med nudelsallad.jpg
287029	Turkiska lammfärsspett med raita och sallad	En smakrik och näringsrik måltid med proteinrika lammfärsspett, serverade med probiotisk raita och en fiberrik bulgursallad.	Koka bulgur enligt anvisningen på förpackningen. Skala och finhacka rödlök. Skala och skär morot i små tärningar. Finhacka persilja. Lägg bulgur i en skål och blanda ner rödlök, morot och persilja. Pressa ned citronjuice och tillsätt olivolja. Salta och peppra. Dela tomater, lägg över salladen och smula över fetaost. Gör raitan genom att finhacka gurka och lägg i en skål. Skala och finhacka morot. Hacka persilja. Tillsätt yoghurt, salt, peppar och torkad vitlök/persiljekrydda. Lägg lammfärsen i en bunke. Skala och finhacka gul lök och riv vitlök. Finhacka persilja. Blanda ner i färsen och salta och peppra. Blanda ner köftekrydda. Forma till avlånga biffar. Trä dom på spett. Hetta upp en stekpanna med olivolja. Bryn lammfärsspetten ett par minuter och rotera så att alla sidor blir stekta. Servera med salladen och raitan. Dekorera med citronklyftor och persiljekvistar.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_1968.jpg	data/images/Turkiska lammfarsspett med raita och sallad.jpg
287027	Lax med fetaost och rostade rotfrukter	Rätten erbjuder omega-3, antioxidanter och fibrer, vilket gör den både hälsosam och mättande. Perfekt för en balanserad middag!	Sätt ugnen på 200 grader. Lägg laxfilén på en ugnsplåt med bakplåtspapper. Strö på salt och peppar. Smula över osten och strö på pumpafrön. Strö på örtagårdskrydda. Skala och skär sötpotatis och palsternacka i mindre bitar och lägg i en skål. Dela brysselkålen och blanda ner med olivolja och kryddor. Lägg blandningen runt laxen och gratinera i 20 minuter. Strö på lite färsk timjan.	https://functionalfoods.se/wp-content/uploads/2025/01/Lax-med-fetaost-och-rostad-sotpotatis-och-brysselkal.jpg	data/images/Lax med fetaost och rostade rotfrukter.jpg
287025	Torskrygg med ägghack och sparris	Proteinrik fisk, antioxidantrika granatäpplekärnor och fibrer från sparris gör detta till en balanserad och hälsosam måltid.	Sätt ugnen på 175 grader. Dela torskryggen i två bitar. Strö på salt och svartpeppar. Lägg i en ugnsform och ugnsbaka i 15 minuter. Skala och finhacka äggen och lägg i en skål tillsammans med majonnäs. Strö på salt och peppar. Koka sparris i lättsaltat vatten i 2 minuter. Häll av vattnet och lägg sparris på tallrikar. Lägg på torsk och ägghack. Strö över granatäpplekärnor. Skär äggen i klyftor och lägg vid sidan om. Dekorera med dillkvistar.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_9509.jpg	data/images/Torskrygg med agghack och sparris.jpg
287023	Kycklingröra med örter och tomat	En fräsch och smakrik kycklingröra fylld med antioxidantrika tomater, probiotisk yoghurt och färska örter.	Bena ur kycklingen, hacka i mindre bitar och lägg i en bunke. Skala och finhacka rödlök och riv vitlök. Hacka tomater och soltorkade tomater i mindre bitar. Finhacka basilika och persilja. Häll i ingredienserna tillsammans med kycklingen. Tillsätt örtagårdskrydda, grekisk yoghurt och majonnäs. Rör samman ingredienserna och smaka av med salt och peppar. Dela upp hjärtsalladen och lägg ut bladen på ett fat. Fördela kycklingröran på bladen. Toppa med persilja.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_7600.jpg	data/images/Kycklingrora med orter och tomat.jpg
287018	Päronsallad med chevréost	En fräsch och näringsrik sallad med bladgrönt, fibrer och hälsosamma fetter.	Skär paprika i små tärningar. Skala och hacka rödlöken fint. Skala och riv eller strimla moroten fint. Dela päronet och skär i tunna skivor. Lägg spenaten i en djup tallrik. Fördela alla grönsakerna i skålen och lägg chevréosten över. Toppa med pekannötter, torkade tranbär och balsamvinäger.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_7492.jpg	data/images/Paronsallad med chevréost.jpg
286970	Tropisk Smoothiebowl	En läcker smoothiebowl med tropisk smak och mycket näring från frukt och nötter!	Lägg mango, ananas och banan i en matberedare och mixa till en krämig smet. Häll på lite mandelmjölk och mixa till en bra konsistens. Skär mango i bitar. Gröp ur passionsfrukt. Hacka pistagenötter. Häll upp i en skål och toppa med mango, passionsfrukt, kokosskivor och pistagenötter.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_9149.jpg	data/images/Tropisk Smoothiebowl.jpg
286991	Kycklinggryta med bakad spetskål	Mustiga grönsaker och kryddor ger rätten både rik smak och näring, toppat med rostad lök och en klick yoghurt.	Sätt ugnen på 200 grader. Skär spetskålen i fyra klyftor och lägg på en ugnsplåt. Ringla olivolja över och strö på salt och peppar. Sätt in i ugnen i 15-20 minuter. Skala och hacka gul lök och skiva rödlök. Skala och riv vitlöken. Skär paprika och tomat i mindre bitar. Strö på salt och peppar på kycklingen och skiva korven. Hetta upp en stekpanna med olja och lägg ner kyckling, korv, vitlök och gul lök. Låt steka i några minuter och krydda med örtagårdskrydda. Hacka timjan. Lägg ner tomater, hönsbuljongtärning, ajvar relish, oliver, timjan och blanda om. Häll på vatten och sätt på ett lock. Tillsätt paprika och rödlök och låt steka  i några minuter. Tillsätt blandningen i grytan. Låt grytan koka i ytterligare 30 minuter. Servera kycklinggrytan med spetskål och toppa med rostad lök och yoghurt. Dekorera med färsk timjan.	https://functionalfoods.se/wp-content/uploads/2025/01/Kycklinggryta-med-spetskal.jpg	data/images/Kycklinggryta med bakad spetskal.jpg
287000	Laxburgare med krämig grönsaksröra	En smakrik och hälsosam laxburgare med en fräsch krämig grönsaksröra fylld av proteinrika sojabönor och antioxidant-rika ingredienser.	Skär laxen i bitar. Strimla salladslök. Lägg ner fisk, hälften av salladslöken, ingefära och vitlök i en matberedare. Krydda med salt och peppar och pressa ner limesaft. Mixa till en jämn färs och forma till 2 biffar. Doppa i sesamfrön. Koka sojabönor snabbt och lägg i en skål. Skiva sugarsnaps och salladslök och lägg i skålen. Blanda ner resten av ingredienserna. Spara lite kräftstjärtar till dekoration. Hetta upp en stekpanna med olja och bryn laxbiffarna i 4-5 minuter per sida på svag värme. Strö på furikakekrydda. Servera med bladspenat och den krämiga grönsaksröran. Toppa med granatäpplekärnor, kräftstjärtar och salladslök. Dekorera med en limeklyfta.	https://functionalfoods.se/wp-content/uploads/2025/01/Asiatisk-lax-med-kramig-sallad.jpg	data/images/Laxburgare med kramig gronsaksrora.jpg
287016	Nudelsoppa med grönsaker	En värmande och kryddig nudelsoppa full av vitaminrika grönsaker, antioxidanter och smakrika kryddor.	Skala och riv vitlök och ingefära. Strimla salladslök. Skala och strimla moroten. Skär broccoli och blomkål i mindre bitar. Finhacka chili. Hetta upp en kastrull med olja och tillsätt vitlök, chili, ingefära och salladslök. Strö på salt, peppar och curry mango krydda. Smula ner en buljongtärning och häll på vatten och ketjap manis. Lägg ner nudlar och låt koka i 3-4 minuter. Lägg ner alla grönsaker och låt allt bli varmt. Häll upp i skålar och toppa med färsk koriander och jordnötter.	https://functionalfoods.se/wp-content/uploads/2025/01/Gronsakswok-med-nudlar.jpg	data/images/Nudelsoppa med gronsaker.jpg
287014	Omelett med champinjoner	En näringsrik och proteinrik omelett med smakrika champinjoner och gräslök. Ägg ger mättnad och essentiella näringsämnen, medan svampen bidrar med antioxidanter och fibrer.	Skiva champinjoner och stek i smör i några minuter. Strö på salt och peppar. Vispa ihop ägg i en skål. Krydda med salt och peppar. Hetta upp en stekpanna med smör och stek omeletten i någon minut på medelstark värme. Hacka gräslök. Vik ihop omeletten på en tallrik och toppa med stekta champinjoner och gräslök.	https://functionalfoods.se/wp-content/uploads/2025/01/Omelett-med-champinjoner.jpg	data/images/Omelett med champinjoner.jpg
287009	Mangoglass	En frisk och enkel mangoglass med antioxidantrik mango, probiotisk yoghurt och naturlig sötma från honung.	Mixa samman ingredienserna i en blender och servera i två glas.	https://functionalfoods.se/wp-content/uploads/2025/01/Mangoglass.jpg	data/images/Mangoglass.jpg
287007	Köttfärsbiffar med stekt blomkål	Rätten är fylld med antioxidanter från vitlök och tomater, hälsosamma fetter från olivolja och fiberrika grönsaker. Detta skapar en balanserad och mättande måltid.	Blanda ihop grekisk yoghurt med röd pesto till en sås och ställ åt sidan. Skär blomkålen i skivor. Hetta upp enstekpanna med olivolja. Stek blomkålsskivorna i några minuter på varje sida. Skala och hacka gul lök. Skala och riv vitlök. Blanda nötfärs med lök, vitlök och ketjap manis i en skål. Krydda med salt, peppar och örtagårdskrydda. Blanda och forma till två biffar. Hetta upp en stekpanna och stek biffarna i smör. Sänk värmen innan biffarna är helt genomstekta. Häll på vatten och låt biffarna få ångkoka klart. Placera blomkålsskivorna på tallrikar. Lägg biffarna ovanpå blomkålen. Skär tomater i klyftor och lägg vid sidan om. Servera med pestosås och dekorera med persiljekvistar.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_4735.jpg	data/images/Kottfarsbiffar med stekt blomkal.jpg
287005	Squashspagetti med köttfärssås	En lätt och hälsosam twist på klassisk pasta där squash ersätter spagetti för en fiberrik och näringsrik måltid.	Skala moroten och skär i tärningar. Skär selleri i små tärningar. Hetta upp en stekpanna med olivolja. Stek nötfärsen i några minuter. Strö på salt och peppar. Tillsätt lök, vitlök, morot och selleri och stek i ytterligare några minuter. Rör ner krossade tomater, chilisås och örtkryddor. Låt köttfärssåsen koka ihop i cirka 20 minuter. Svarva squash till spagetti eller använd en potatisskalare och hyvla till tagliatelle. Lägg squashen på en tallrik och häll över köttfärssås. Dekorera med basilika.	https://functionalfoods.se/wp-content/uploads/2025/01/Squashspagetti-med-kottfarssas.png	data/images/Squashspagetti med kottfarssas.png
287003	Ugnsbakad tomat med köttfärs	Rätten är full av antioxidanter från tomater, nyttiga fetter från olivolja och smakrika kryddor.	Sätt ugnen på 200 grader. Skär bort toppen av tomaterna samt gröp ur köttet. Lägg tomaterna i en ugnsfast form. Skala och hacka lök. Skala och riv vitlök. Hacka paprika fint. Hacka persilja. Hetta upp en stekpanna med olja. Bryn nötfärs tillsammans med gul lök, vitlök och paprika. Krydda med salt, peppar och örtagårdskrydda. Tillsätt röd pesto, grädde och persilja. Fyll de urgröpta tomaterna med nötfärsröran. Toppa med fetaost. Gratinera i ugn i 15 minuter. Dekorera med persilja. Servera med rucolasallad.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_4740.jpg	data/images/Ugnsbakad tomat med kottfars.jpg
286984	Grön smoothie	En näringsrik grön smoothie fylld med vitaminer och antioxidanter från bladgrönt, citrus och ingefära!	Lägg spenat i en blender. Skär selleri och gurka i bitar. Skär bort skalet på apelsinen. Lägg ner i blendern tillsammans med ingefära och limesaft. Mixa och späd med vatten till en jämn smoothie. Häll upp på glas och förvara rester i kylen.	https://functionalfoods.se/wp-content/uploads/2025/01/Gron-drink.jpg	data/images/Gron smoothie.jpg
286976	Omelett med tomat	En enkel och näringsrik omelett med protein från ägg, saftig tomat med antioxidanter och hälsosamma fetter från olivolja.	Vispa ihop ägg, salt och peppar i en skål. Stek omeletten några minuter i olivolja. Lägg på ett fat. Skär tomaten i bitar och lägg över. Hacka persilja. Dekorera med persilja.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_2589.jpg	data/images/Omelett med tomat.jpg
286974	Stekt ägg med lax	En snabblagad frukost eller lättlunch med nyttiga fetter och protein från lax och ägg.	Hetta upp en stekpanna med smör och knäck ner äggen. Låt steka i några minuter och strö på salt och peppar. Lägg upp på en tallrik och lägg lax bredvid. Dekorera med persilja och citron.	https://functionalfoods.se/wp-content/uploads/2025/01/Stekt-agg-med-lax.jpg	data/images/Stekt agg med lax.jpg
286959	Ketomüsli	En läcker ketomüsli med mycket näring från nötter och kryddor.	Hacka alla nötter grovt. Hetta upp en stekpanna och lägg ner mandelmjöl. Tillsätt fiberhonung, olja, kanel, kardemumma och salt. Sänk värmen och låt rosta i 5 minuter under omrörning. Blanda ner kokosflingor och kokosskivor. Rosta nötterna i en torr stekpanna i några minuter. Blanda ner i stekpannan med mandelmjöl. Häll upp müslin i en burk med lock.	https://functionalfoods.se/wp-content/uploads/2025/01/IMG_6052.jpg	data/images/Ketomüsli.jpg
288157	Fisk och skaldjursgryta från medelhavet	En värmande och smakrik gryta med fisk och skaldjur, fylld med medelhavsinfluenser. Den är rik på protein och goda fetter, samtidigt som den innehåller antiinflammatoriska grönsaker och kryddor. En komplett näringsrik middag som också är lätt att förbereda i större mängd.	Tina scampi. Lägg torsk och lax på en skärbräda och strö på salt och peppar på båda sidor. Skär fisken i kuber. Skala och strimla gul lök. Skala och riv vitlök. Strimla fänkål och hacka chili. Skala och skär morot i bitar. Hacka basilika. Hetta upp en stor kastrull med olivolja. Lägg i lök, vitlök och fänkål. Låt stekas i några minuter tills löken får en gyllene färg. Tillsätt vatten, buljong, krossade tomater, grädde och chili. Låt koka på medelvärme i 5 minuter. Lägg i morötter, fisk och scampi och låt skjuta i några minuter, eller tills fisken är genomkokt. Avsluta med att blanda i basilika och cocktailtomater. Servera fisk-och skaldjursgryta i djupa skålar.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2214.jpg	data/images/Fisk och skaldjursgryta fran medelhavet.jpg
288155	Apelsinkyckling med blomkålsris	Denna rätt är en fräsch, näringsrik twist på klassisk kycklinggryta med blomkålsris som lågkolhydratbas. Apelsin ger sötma och syra som balanseras av den milda hettan från sambal oelek. Perfekt för dig som vill äta lätt men smakrikt!	Riv blomkål. Hacka mynta. Blanda ihop blomkål och mynta och krydda med salt och peppar. Skala och skär löken i bitar. Hetta upp en stekpanna med olja. Bryn lök och kyckling tills den fått färg. Häll i vatten och en buljongtärning. Låt buljongen lösas upp och tillsätt sambal oelek och grädde. Riv i apelsinzest och pressa ner apelsinjuice. Krydda med salt och peppar. Strö över bladspenat och ta pannan från värmen. Lägg upp blomkålsriset i skålar och toppa med apelsinklyftor. Lägg upp apelsinkycklingen i skål. Servera tillsammans med bladspenat.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_3382.jpg	data/images/Apelsinkyckling med blomkalsris.jpg
288150	Kycklingburgare med mangosalsa och wasabi	En fräsch och färgstark burgare utan bröd – perfekt för dig som vill äta lättare utan att kompromissa med smak. Mangons sötma, avokadons krämighet och wasabins sting skapar en balanserad rätt med både näring och karaktär.	Sätt ugnen på 200 grader. Lägg kycklingfärs i en skål. Skala och riv vitlök och blanda ner i färsen tillsammans med salt och peppar. Forma färsen till två burgare och lägg på en bakplåtsklädd ugnsplåt. Ställ in i ugnen i cirka 15 minuter, tills burgarna är genomstekta. Skala och tärna mango och avokado i små bitar. Strimla tomat och salladslök. Hacka chili och koriander. Blanda ihop allt i en skål tillsammans med juice från lime. Smaka av med salt och peppar. Skala och riv vitlök och ingefära. Blanda yoghurt, vitlök, ingefära och wasabi i en liten skål och smaka av med salt och svartpeppar. Klyfta lime. Lägg blad av hjärtsallad på tallrikar. Lägg sedan på kycklingburgare och mangosalsa. Toppa med wasabisås. Dekorera med korianderkvistar och limeklyftor.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_1374.jpg	data/images/Kycklingburgare med mangosalsa och wasabi.jpg
288148	Omelett med paprika och champinjoner	Denna fräscha sallad kombinerar syrlig ananas med krispig quinoa och stekt halloumi, toppad med het chilimajonnäs. En mättande, näringsrik och smakrik rätt som passar både som lunch och middag!	Skala och strimla rödlök. Skala och riv vitlök. Tärna paprika. Dela champinjoner på mitten. Hetta upp en stekpanna med olivolja. Fräs lök och vitlök på medelvärme i cirka en minut. Tillsätt paprika och champinjoner och stek i några minuter, tills de mjuknat och fått lite färg. Knäck ägg i en skål och vispa ihop med en gaffel. Strö på salt och peppar. Häll äggsmeten över grönsakerna i stekpannan och sänk värmen. Hacka persilja och strö på. Låt omeletten stekas långsamt tills den stelnar. Servera direkt!	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2412-1.jpg	data/images/Omelett med paprika och champinjoner.jpg
288146	Quinoasallad med halloumi	Denna fräscha sallad kombinerar syrlig ananas med krispig quinoa och stekt halloumi, toppad med het chilimajonnäs. En mättande, näringsrik och smakrik rätt som passar både som lunch och middag!	Koka quinoa enligt anvisningarna på förpackningen. Låt den svalna. Skär ananas i små tärningar. Strimla purjolök och halvera cocktailtomater. Hacka mynta. Blanda quinoa med ananas, purjolök, cocktailtomater och mynta i en skål. Pressa över citronjuice och ringla över olivolja. Strö på salt och peppar. Blanda majonnäs, creme fraiche och srirachasås i en liten skål. Strö på salt och peppar. Hetta upp en stekpanna med olivolja. Stek halloumi på medelhög värme tills den får en gyllenbrun yta. Låt svalna och skär i stavar. Skär ananas i bitar. Lägg quinoasallad i djupa tallrikar. Toppa salladen med halloumi och chilimajonnäs. Dekorera med ananasbitar och myntablad.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_0835.jpg	data/images/Quinoasallad med halloumi.jpg
288140	Champinjonomelett	En enkel men näringstät omelett som passar både till frukost och lunch. Kombinationen av svamp, ägg och färska örter ger en god och mättande måltid med bra proteinkvalitet och viktiga mikronäringsämnen.	Skiva champinjoner. Hacka persilja. Hetta upp en stekpanna med hälften av smöret. Stek champinjoner tills de blir gyllenbruna. Strö på salt och peppar. Häll över persilja och lägg svampen åt sidan. Vispa ihop ägg i en skål. Hetta upp en stekpanna med resten av smöret. Häll ner ägg i stekpannan och stek på låg värme tills omeletten är genomstekt. Lägg upp omeletten på en tallrik och lägg champinjonblandningen ovanpå. Vik in kanterna på omeletten över fyllningen och dekorera med en persiljekvist.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2525.jpg	data/images/Champinjonomelett.jpg
288144	Keso med melon och ananas	En uppfriskande och proteinrik frukost eller mellanmål som kombinerar sötma från frukt med krämig keso. Rätt i tiden för varma dagar eller när du vill ha något lätt men näringsrikt!	Tärna vattenmelon och ananas. Lägg keso i en liten skål och toppa med melon och ananas.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2399.jpg	data/images/Keso med melon och ananas.jpg
288142	Bananpannkakor med pistagenötter och bär	En snabb, näringsrik och naturligt söt frukost eller mellanmål. Bananpannkakorna toppas med yoghurt och bär för extra protein och antioxidanter. Pistagenötter och kardemumma ger en härlig crunch och smak. Perfekt när du vill unna dig något gott och hälsosamt!	Mosa banan i en skål. Knäck i ägg och vispa ihop. Tillsätt vaniljpulver och blanda till en jämn smet. Hetta upp en stekpanna med smör. Häll ut smet till små pannkakor i pannan. Stek på medelvärme cirka 1–2 minuter per sida eller tills de fått en fin färg och går att vända lätt. Lägg upp pannkakor på tallrikar. Toppa med en klick grekisk yoghurt, hallon och björnbär. Strö över pistagenötter och kardemumma.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2373.jpg	data/images/Bananpannkakor med pistagenotter och bar.jpg
288138	Slät havregrynsgröt med vaniljprotein	En krämig och mättande gröt med extra protein – perfekt för en bra start på dagen. Kombinationen av havre, proteinpulver och jordnötssmör ger både energi, mättnad och näring som håller dig pigg länge.	Häll havregryn, vatten och lite salt i en kastrull. Koka upp och låt koka i cirka 3–5 minuter tills gröten tjocknar. Rör om då och då. Ta kastrullen från värmen och tillsätt proteinpulver. Rör om ordentligt. Mixa gröten med en stavmixer tills den blir helt slät och krämig. Häll upp gröt i en skål. Skiva jordgubbar. Hacka jordnötter. Toppa med jordnötssmör, jordnötter och jordgubbar.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2088.jpg	data/images/Slat havregrynsgrot med vaniljprotein.jpg
288136	Stekt ägg med tomat	En enkel och näringsrik frukost eller lunch med få ingredienser men mycket smak. Ägg och tomat ger ett fint samspel av protein och antioxidanter, och olivolja adderar nyttiga fetter – en snabb rätt som både mättar och skyddar.	Hetta upp en stekpanna med olivolja. Stek ägg på låg värme tills äggvitan är fast. Strö på salt och peppar. Skär tomat i bitar och lägg på ett fat. Strö på lite salt. Lägg de stekta äggen ovan på och dekorera med en basilikakvist.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2405.jpg	data/images/Stekt agg med tomat.jpg
288134	Kesofralla med skinka och tomat	Ett enkelt och näringsrikt mellanmål eller frukost med bra balans mellan protein, fibrer och nyttiga fetter. Perfekt att kombinera med kesofrallan för långvarig mättnad och stabilt blodsocker.	Dela frallan på häften. Bred på ett tunt lager smör och lägg på skinka. Dela tomater. Toppa med cocktailtomat.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2818.jpg	data/images/Kesofralla med skinka och tomat.jpg
288132	Kesofrallor med äpple och pumpafrön	Mjuka, saftiga frallor fyllda med protein, fibrer och nyttiga fetter – ett perfekt näringsrikt alternativ till vanligt bröd. Frallorna är glutenfria och passar lika bra till frukost som mellanmål!	Sätt ugnen på 200 grader. Blanda ihop keso, havremjöl, ägg, bakpulver, salt, pumpafrön och linfrön i en bunke. Riv äpple och blanda ner. Forma smeten till sex lika stora frallor och lägg på en bakplåt med bakplåtspapper. Skiva äpple tunt. Toppa frallorna med pumpafrön och äppelskiva. Grädda i mitten av ugnen i cirka 20 minuter.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2815.jpg	data/images/Kesofrallor med apple och pumpafron.jpg
288129	Yoghurt med apelsin- och bovetegranola	En snabb och näringsrik frukost med krämig yoghurt och krispig granola med smak av apelsin och kardemumma. Perfekt för en energigivande start på dagen!	Häll upp yoghurt i en skål. Toppa med granola.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_0537.jpg	data/images/Yoghurt med apelsin- och bovetegranola.jpg
288126	Bovetegranola med apelsin och kardemumma	En krispig och smakrik granola med citrus och kryddig ton från kardemumma. Perfekt att toppa yoghurt eller smoothie med – laddad med fibrer, antioxidanter och långvarig energi.	Sätt ugnen på 200 grader. Lägg bovete i en skål med kokande vatten i 10 minuter. Häll av vattnet och skölj bovetet. Lägg bovete, nötter och frön på en ugnsplåt. Riv zest från apelsin. Strö på salt, vaniljsocker, kardemumma och apelsinzest. Hetta upp kokosolja i en kastrull och tillsätt honung. Höll allt över plåten och blanda om ordentligt. Sätt in plåten i ugnen i 20–30 minuter. Rör om då och då så inget bränns. Blanda ner mango och russin.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_0540.jpg	data/images/Bovetegranola med apelsin och kardemumma.jpg
287758	Äggröra med champinjoner	En enkel men näringsrik rätt med proteinrika ägg, fiberrika champinjoner och frisk purjolök.	Skiva champinjonerna. Strimla purjolök. Hetta upp en stekpanna med smör och stek champinjonerna i några minuter. Strö på salt och peppar. Knäck ägg i en skål och blanda ner grädde, salt och peppar. Hetta upp en stekpanna med smör och häll ner äggblandningen. Rör runt med en trägaffel i 20 sekunder och lägg upp upp på en tallrik. Toppa äggröran med champinjonerna och purjolök.	https://functionalfoods.se/wp-content/uploads/2025/04/Aggrora_003.jpg	data/images/Aggrora med champinjoner.jpg
288065	Blomkål- och saffranssoppa	En krämig och smakrik blomkålssoppa med en lyxig touch av saffran. Toppad med stekt blomkål och kallrökt lax blir rätten både mättande och näringsrik.	Skär blomkål i bitar. Skala och grovhacka gul lök. Skala och riv vitlök. Hetta upp en stor kastrull med olivolja. Stek blomkål, lök, vitlök och saffran. Tillsätt vatten och buljongtärning. Låt koka i 10 min. Mixa till en slät soppa med en stavmixer. Tillsätt grädde och smaka av med salt och peppar. Späd soppan med vatten om det behövs för att få en bra konsistens. Dela blomkålen i små buketter. Hetta upp en stekpanna med olivolja och stek blomkålsbuketter på medelvärme i några minuter. Häll upp soppa i djupa tallrikar och toppa med kallrökt lax och blomkålsbuketter. Dekorera med dillkvistar.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_0957.jpg	data/images/Blomkal- och saffranssoppa.jpg
288063	Kesoplättar med bär och yoghurt	Kesoplättar är ett proteinrikt och mättande alternativ till klassiska pannkakor. Toppade med yoghurt, bär, nötter och lite honung.	Vispa ihop ägg och keso i en skål. Tillsätt havregryn, mandelmjöl och salt. Vispa ihop till en smet. Hetta upp en stekpanna med rapsolja och stek plättar på medelvärme i några minuter på varje sida tills de får en fin färg. Skär jordgubbar i klyftor och hacka valnötter grovt. Lägg upp kesoplättar på tallrikar och toppa med grekisk yoghurt, bär och valnötter. Ringla över honung. Dekorera med myntakvistar.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_1253.jpg	data/images/Kesoplattar med bar och yoghurt.jpg
288061	Kesokaka med kardemumma och hallon	En mjuk och saftig kaka med mild sötma och smak av kardemumma, där proteinrik keso och havregryn gör den både mättande och näringsrik.	Sätt ugnen på 180 grader. Smörj en mindre ugnsform med olivolja. Lägg keso, yoghurt, ägg, honung, vaniljsocker, kardemumma, havregryn och bakpulver i en bunke. Mixa smeten slät med en stavmixer. Häll smeten i ugnsformen och lägg på hallon. Grädda i ugnen i cirka 40 min. Låt svalna något innan servering.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_1427.jpg	data/images/Kesokaka med kardemumma och hallon.jpg
288054	Äggröra med avokado och granatäpple	En balanserad måltid med protein, hälsosamma fetter och antioxidanter – perfekt för en näringsrik start på dagen.	Blanda ägg, salt och peppar i en skål. Hetta upp en stekpanna med smör och häll ner äggen. Rör om i 30 sekunder och lägg upp på en tallrik. Skiva avokado och lägg vid sidan om. Lägg på granatäppelkärnor och dekorera med en myntakvist.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_2129.jpg	data/images/Aggrora med avokado och granatapple.jpg
288052	Overnightoats med banan och bär	En krämig och fräsch overnight oats med banan, bär och mango – fylld med fibrer, nyttiga fetter och antioxidanter. Enkel att förbereda kvällen innan och perfekt som frukost eller mellanmål.	Blanda alla ingredienserna till gröten i en bunke. Sätt på ett lock och ställ in i kylen över natten. Ta ut gröten ur kylen och rör om väl. Skala och skär banan i slantar. Skala och skär mango i bitar. Dela jordgubbar i 4 delar. Lägg banan i botten på ett glas eller en liten skål. Tillsätt gröten och toppa med mango och bär. Dekorera med myntablad.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_0355.jpg	data/images/Overnightoats med banan och bar.jpg
288050	Energisjuice	En frisk och uppiggande juice med smak av citrus, ingefära och gröna grönsaker. Enkel att mixa ihop och perfekt när du vill få en snabb energikick på ett naturligt sätt.	Skär av skalet på apelsin och kiwi och skär i bitar. Skär gurka och selleri i skivor. Lägg allt i en blender tillsammans med ingefära, saften av lime och några isbitar. Mixa till en jämn juice. Häll upp på glas och servera.	https://functionalfoods.se/wp-content/uploads/2025/05/IMG_1629.jpg	data/images/Energisjuice.jpg
